SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
1,17/03/2003,,Germany,1/22/2020,1,0,0
2,17/03/2003,,Canada,1/22/2020,8,2,0
3,17/03/2003,,Singapore,1/22/2020,20,0,0
4,17/03/2003,,"Hong Kong SAR, China",1/22/2020,95,1,0
5,17/03/2003,,Switzerland,1/22/2020,2,0,0
6,17/03/2003,,Thailand,1/22/2020,1,0,0
7,17/03/2003,,Viet Nam,1/22/2020,40,1,0
8,18/03/2003,,Germany,1/22/2020,2,0,0
9,18/03/2003,,Canada,1/22/2020,8,2,0
10,18/03/2003,,China,1/22/2020,0,0,0
11,18/03/2003,,Singapore,1/22/2020,23,0,0
12,18/03/2003,,"Hong Kong SAR, China",1/22/2020,123,1,0
13,18/03/2003,,"Taiwan, China",1/22/2020,3,0,0
14,18/03/2003,,Thailand,1/22/2020,1,0,0
15,18/03/2003,,Viet Nam,1/22/2020,57,1,0
16,18/03/2003,,Slovenia,1/22/2020,1,0,0
17,18/03/2003,,United Kingdom,1/22/2020,1,0,0
18,19/03/2003,,Canada,1/22/2020,8,2,0
19,19/03/2003,,China,1/22/2020,0,0,0
20,19/03/2003,,Germany,1/22/2020,1,0,0
21,19/03/2003,,"Hong Kong SAR, China",1/22/2020,150,5,0
22,19/03/2003,,Singapore,1/22/2020,31,0,0
23,19/03/2003,,Slovenia,1/22/2020,1,0,0
24,19/03/2003,,Spain,1/22/2020,1,0,0
25,19/03/2003,,"Taiwan, China",1/22/2020,3,0,0
26,19/03/2003,,Thailand,1/22/2020,1,0,0
27,19/03/2003,,United Kingdom,1/22/2020,1,0,0
28,19/03/2003,,United States,1/22/2020,11,0,0
29,19/03/2003,,Viet Nam,1/22/2020,56,2,0
30,20/03/2003,,Canada,1/22/2020,9,2,0
31,20/03/2003,,China,1/22/2020,0,0,0
32,20/03/2003,,Germany,1/22/2020,1,0,0
33,20/03/2003,,"Hong Kong SAR, China",1/22/2020,173,6,0
34,20/03/2003,,Singapore,1/22/2020,34,0,0
35,20/03/2003,,Slovenia,1/22/2020,1,0,0
36,20/03/2003,,Spain,1/22/2020,1,0,0
37,20/03/2003,,Switzerland,1/22/2020,7,0,0
38,20/03/2003,,"Taiwan, China",1/22/2020,4,0,0
39,20/03/2003,,Thailand,1/22/2020,1,0,0
40,20/03/2003,,United Kingdom,1/22/2020,2,0,0
41,20/03/2003,,United States,1/22/2020,11,0,0
42,20/03/2003,,Viet Nam,1/22/2020,62,2,0
43,21/03/2003,,Canada,1/22/2020,9,2,0
44,21/03/2003,,China,1/22/2020,0,0,0
45,21/03/2003,,Germany,1/22/2020,1,0,0
46,21/03/2003,,"Hong Kong SAR, China",1/22/2020,203,6,0
47,21/03/2003,,Italy,1/22/2020,1,0,0
48,21/03/2003,,Republic of Ireland,1/22/2020,1,0,0
49,21/03/2003,,Singapore,1/22/2020,39,0,0
50,21/03/2003,,Slovenia,1/22/2020,1,0,0
51,21/03/2003,,Spain,1/22/2020,1,0,0
52,21/03/2003,,Switzerland,1/22/2020,7,0,0
53,21/03/2003,,"Taiwan, China",1/22/2020,6,0,0
54,21/03/2003,,Thailand,1/22/2020,4,0,0
55,21/03/2003,,United Kingdom,1/22/2020,2,0,0
56,21/03/2003,,United States,1/22/2020,13,0,0
57,21/03/2003,,Viet Nam,1/22/2020,62,2,0
58,22/03/2003,,Canada,1/22/2020,9,2,0
59,22/03/2003,,China,1/22/2020,0,0,0
60,22/03/2003,,Germany,1/22/2020,2,0,0
61,22/03/2003,,"Hong Kong SAR, China",1/22/2020,222,7,0
62,22/03/2003,,Italy,1/22/2020,2,0,0
63,22/03/2003,,Republic of Ireland,1/22/2020,1,0,0
64,22/03/2003,,Singapore,1/22/2020,44,0,0
65,22/03/2003,,Slovenia,1/22/2020,1,0,0
66,22/03/2003,,Spain,1/22/2020,1,0,0
67,22/03/2003,,Switzerland,1/22/2020,7,0,0
68,22/03/2003,,"Taiwan, China",1/22/2020,6,0,0
69,22/03/2003,,Thailand,1/22/2020,4,0,0
70,22/03/2003,,United Kingdom,1/22/2020,2,0,0
71,22/03/2003,,United States,1/22/2020,22,0,0
72,22/03/2003,,Viet Nam,1/22/2020,63,2,0
73,24/03/2003,,Canada,1/22/2020,11,3,0
74,24/03/2003,,China,1/22/2020,0,0,0
75,24/03/2003,,France,1/22/2020,1,0,0
76,24/03/2003,,Germany,1/22/2020,4,0,0
77,24/03/2003,,"Hong Kong SAR, China",1/22/2020,260,10,0
78,24/03/2003,,Italy,1/22/2020,2,0,0
79,24/03/2003,,Republic of Ireland,1/22/2020,1,0,0
80,24/03/2003,,Singapore,1/22/2020,65,0,0
81,24/03/2003,,Spain,1/22/2020,1,0,0
82,24/03/2003,,Switzerland,1/22/2020,2,0,0
83,24/03/2003,,"Taiwan, China",1/22/2020,6,0,0
84,24/03/2003,,Thailand,1/22/2020,5,0,0
85,24/03/2003,,United Kingdom,1/22/2020,3,0,0
86,24/03/2003,,United States,1/22/2020,37,0,0
87,24/03/2003,,Viet Nam,1/22/2020,58,4,0
88,25/03/2003,,Canada,1/22/2020,11,3,0
89,25/03/2003,,China,1/22/2020,0,0,0
90,25/03/2003,,France,1/22/2020,1,0,0
91,25/03/2003,,Germany,1/22/2020,4,0,0
92,25/03/2003,,"Hong Kong SAR, China",1/22/2020,286,10,0
93,25/03/2003,,Italy,1/22/2020,2,0,0
94,25/03/2003,,Republic of Ireland,1/22/2020,1,0,0
95,25/03/2003,,Singapore,1/22/2020,69,0,0
96,25/03/2003,,Switzerland,1/22/2020,2,0,0
97,25/03/2003,,"Taiwan, China",1/22/2020,6,0,0
98,25/03/2003,,Thailand,1/22/2020,5,0,0
99,25/03/2003,,United Kingdom,1/22/2020,3,0,0
100,25/03/2003,,United States,1/22/2020,39,0,0
101,25/03/2003,,Viet Nam,1/22/2020,58,4,0
102,26/03/2003,,Canada,1/22/2020,19,3,0
103,26/03/2003,,China,1/22/2020,792,31,0
104,26/03/2003,,"Hong Kong SAR, China",1/22/2020,316,10,0
105,26/03/2003,,"Taiwan, China",1/22/2020,6,0,0
106,26/03/2003,,France,1/22/2020,1,0,0
107,26/03/2003,,Germany,1/22/2020,4,0,0
108,26/03/2003,,Italy,1/22/2020,3,0,0
109,26/03/2003,,Republic of Ireland,1/22/2020,2,0,0
110,26/03/2003,,Singapore,1/22/2020,74,1,0
111,26/03/2003,,Switzerland,1/22/2020,2,0,0
112,26/03/2003,,Thailand,1/22/2020,3,0,0
113,26/03/2003,,United Kingdom,1/22/2020,3,0,0
114,26/03/2003,,United States,1/22/2020,40,0,0
115,26/03/2003,,Viet Nam,1/22/2020,58,4,0
116,27/03/2003,,Canada,1/22/2020,28,3,0
117,27/03/2003,,China,1/22/2020,806,34,0
118,27/03/2003,,"Hong Kong SAR, China",1/22/2020,367,10,0
119,27/03/2003,,"Taiwan, China",1/22/2020,6,0,0
120,27/03/2003,,France,1/22/2020,1,0,0
121,27/03/2003,,Germany,1/22/2020,4,0,0
122,27/03/2003,,Italy,1/22/2020,2,0,0
123,27/03/2003,,Republic of Ireland,1/22/2020,2,0,0
124,27/03/2003,,Romania,1/22/2020,3,0,0
125,27/03/2003,,Singapore,1/22/2020,78,2,0
126,27/03/2003,,Switzerland,1/22/2020,2,0,0
127,27/03/2003,,Thailand,1/22/2020,3,0,0
128,27/03/2003,,United Kingdom,1/22/2020,3,0,0
129,27/03/2003,,United States,1/22/2020,45,0,0
130,27/03/2003,,Viet Nam,1/22/2020,58,4,0
131,28/03/2003,,Canada,1/22/2020,29,3,0
132,28/03/2003,,China,1/22/2020,806,34,0
133,28/03/2003,,"Hong Kong SAR, China",1/22/2020,425,10,0
134,28/03/2003,,"Taiwan, China",1/22/2020,10,0,0
135,28/03/2003,,France,1/22/2020,1,0,0
136,28/03/2003,,Germany,1/22/2020,4,0,0
137,28/03/2003,,Italy,1/22/2020,2,0,0
138,28/03/2003,,Republic of Ireland,1/22/2020,2,0,0
139,28/03/2003,,Romania,1/22/2020,3,0,0
140,28/03/2003,,Singapore,1/22/2020,86,2,0
141,28/03/2003,,Switzerland,1/22/2020,2,0,0
142,28/03/2003,,Thailand,1/22/2020,3,0,0
143,28/03/2003,,United Kingdom,1/22/2020,3,0,0
144,28/03/2003,,United States,1/22/2020,51,0,0
145,28/03/2003,,Viet Nam,1/22/2020,58,4,0
146,29/03/2003,,Canada,1/22/2020,37,3,0
147,29/03/2003,,China,1/22/2020,806,34,0
148,29/03/2003,,"Hong Kong SAR, China",1/22/2020,470,10,0
149,29/03/2003,,"Taiwan, China",1/22/2020,10,0,0
150,29/03/2003,,France,1/22/2020,1,0,0
151,29/03/2003,,Germany,1/22/2020,4,0,0
152,29/03/2003,,Italy,1/22/2020,2,0,0
153,29/03/2003,,Republic of Ireland,1/22/2020,2,0,0
154,29/03/2003,,Romania,1/22/2020,3,0,0
155,29/03/2003,,Singapore,1/22/2020,89,2,0
156,29/03/2003,,Switzerland,1/22/2020,3,0,0
157,29/03/2003,,Thailand,1/22/2020,3,1,0
158,29/03/2003,,United Kingdom,1/22/2020,3,0,0
159,29/03/2003,,United States,1/22/2020,59,0,0
160,29/03/2003,,Viet Nam,1/22/2020,58,4,0
161,31/03/2003,,Canada,1/22/2020,44,4,0
162,31/03/2003,,China,1/22/2020,806,34,0
163,31/03/2003,,"Hong Kong SAR, China",1/22/2020,530,13,0
164,31/03/2003,,"Taiwan, China",1/22/2020,10,0,0
165,31/03/2003,,France,1/22/2020,1,0,0
166,31/03/2003,,Germany,1/22/2020,5,0,0
167,31/03/2003,,Italy,1/22/2020,2,0,0
168,31/03/2003,,Republic of Ireland,1/22/2020,2,0,0
169,31/03/2003,,Romania,1/22/2020,3,0,0
170,31/03/2003,,Singapore,1/22/2020,91,2,0
171,31/03/2003,,Switzerland,1/22/2020,3,0,0
172,31/03/2003,,Thailand,1/22/2020,5,1,0
173,31/03/2003,,United Kingdom,1/22/2020,3,0,0
174,31/03/2003,,United States,1/22/2020,59,0,0
175,31/03/2003,,Viet Nam,1/22/2020,58,4,0
176,01/04/2003,,Australia,1/22/2020,1,0,0
177,01/04/2003,,Belgium,1/22/2020,1,0,0
178,01/04/2003,,Canada,1/22/2020,53,4,0
179,01/04/2003,,China,1/22/2020,806,34,0
180,01/04/2003,,"Hong Kong SAR, China",1/22/2020,685,16,0
181,01/04/2003,,"Taiwan, China",1/22/2020,13,0,0
182,01/04/2003,,France,1/22/2020,1,0,0
183,01/04/2003,,Germany,1/22/2020,5,0,0
184,01/04/2003,,Italy,1/22/2020,3,0,0
185,01/04/2003,,Republic of Ireland,1/22/2020,2,0,0
186,01/04/2003,,Romania,1/22/2020,3,0,0
187,01/04/2003,,Singapore,1/22/2020,92,3,0
188,01/04/2003,,Switzerland,1/22/2020,3,0,0
189,01/04/2003,,Thailand,1/22/2020,6,1,0
190,01/04/2003,,United Kingdom,1/22/2020,3,0,0
191,01/04/2003,,United States,1/22/2020,69,0,0
192,01/04/2003,,Viet Nam,1/22/2020,58,4,0
193,02/04/2003,,Australia,1/22/2020,1,0,0
194,02/04/2003,,Belgium,1/22/2020,1,0,0
195,02/04/2003,,Canada,1/22/2020,58,6,0
196,02/04/2003,,China,1/22/2020,1190,46,0
197,02/04/2003,,"Hong Kong SAR, China",1/22/2020,708,16,0
198,02/04/2003,,"Taiwan, China",1/22/2020,13,0,0
199,02/04/2003,,France,1/22/2020,1,0,0
200,02/04/2003,,Germany,1/22/2020,5,0,0
201,02/04/2003,,Italy,1/22/2020,3,0,0
202,02/04/2003,,Republic of Ireland,1/22/2020,2,0,0
203,02/04/2003,,Romania,1/22/2020,3,0,0
204,02/04/2003,,Singapore,1/22/2020,95,4,0
205,02/04/2003,,Spain,1/22/2020,1,0,0
206,02/04/2003,,Switzerland,1/22/2020,2,0,0
207,02/04/2003,,Thailand,1/22/2020,7,2,0
208,02/04/2003,,United Kingdom,1/22/2020,3,0,0
209,02/04/2003,,United States,1/22/2020,72,0,0
210,02/04/2003,,Viet Nam,1/22/2020,58,4,0
211,03/04/2003,,Australia,1/22/2020,1,0,0
212,03/04/2003,,Belgium,1/22/2020,1,0,0
213,03/04/2003,,Brazil,1/22/2020,1,0,0
214,03/04/2003,,Canada,1/22/2020,62,6,0
215,03/04/2003,,China,1/22/2020,1190,46,0
216,03/04/2003,,"Hong Kong SAR, China",1/22/2020,734,17,0
217,03/04/2003,,"Taiwan, China",1/22/2020,14,0,0
218,03/04/2003,,France,1/22/2020,3,0,0
219,03/04/2003,,Germany,1/22/2020,5,0,0
220,03/04/2003,,Italy,1/22/2020,3,0,0
221,03/04/2003,,Republic of Ireland,1/22/2020,1,0,0
222,03/04/2003,,Romania,1/22/2020,1,0,0
223,03/04/2003,,Singapore,1/22/2020,98,4,0
224,03/04/2003,,Switzerland,1/22/2020,2,0,0
225,03/04/2003,,Thailand,1/22/2020,7,2,0
226,03/04/2003,,United Kingdom,1/22/2020,3,0,0
227,03/04/2003,,United States,1/22/2020,85,0,0
228,03/04/2003,,Viet Nam,1/22/2020,59,4,0
229,04/04/2003,,Australia,1/22/2020,1,0,0
230,04/04/2003,,Belgium,1/22/2020,1,0,0
231,04/04/2003,,Brazil,1/22/2020,1,0,0
232,04/04/2003,,Canada,1/22/2020,69,7,0
233,04/04/2003,,China,1/22/2020,1220,49,0
234,04/04/2003,,"Hong Kong SAR, China",1/22/2020,761,17,0
235,04/04/2003,,"Taiwan, China",1/22/2020,15,0,0
236,04/04/2003,,France,1/22/2020,3,0,0
237,04/04/2003,,Germany,1/22/2020,5,0,0
238,04/04/2003,,Italy,1/22/2020,3,0,0
239,04/04/2003,,Republic of Ireland,1/22/2020,1,0,0
240,04/04/2003,,Romania,1/22/2020,1,0,0
241,04/04/2003,,Singapore,1/22/2020,100,5,0
242,04/04/2003,,Spain,1/22/2020,1,0,0
243,04/04/2003,,Switzerland,1/22/2020,2,0,0
244,04/04/2003,,Thailand,1/22/2020,7,2,0
245,04/04/2003,,United Kingdom,1/22/2020,3,0,0
246,04/04/2003,,United States,1/22/2020,100,0,0
247,04/04/2003,,Viet Nam,1/22/2020,59,4,0
248,05/04/2003,,Australia,1/22/2020,1,0,0
249,05/04/2003,,Belgium,1/22/2020,1,0,0
250,05/04/2003,,Brazil,1/22/2020,1,0,0
251,05/04/2003,,Canada,1/22/2020,74,7,0
252,05/04/2003,,China,1/22/2020,1220,49,0
253,05/04/2003,,"Hong Kong SAR, China",1/22/2020,800,20,0
254,05/04/2003,,"Taiwan, China",1/22/2020,17,0,0
255,05/04/2003,,France,1/22/2020,3,0,0
256,05/04/2003,,Germany,1/22/2020,5,0,0
257,05/04/2003,,Italy,1/22/2020,3,0,0
258,05/04/2003,,Malaysia,1/22/2020,1,1,0
259,05/04/2003,,Republic of Ireland,1/22/2020,1,0,0
260,05/04/2003,,Romania,1/22/2020,1,0,0
261,05/04/2003,,Singapore,1/22/2020,101,6,0
262,05/04/2003,,Spain,1/22/2020,1,0,0
263,05/04/2003,,Switzerland,1/22/2020,1,0,0
264,05/04/2003,,Thailand,1/22/2020,7,2,0
265,05/04/2003,,United Kingdom,1/22/2020,4,0,0
266,05/04/2003,,United States,1/22/2020,115,0,0
267,05/04/2003,,Viet Nam,1/22/2020,59,4,0
268,07/04/2003,,Australia,1/22/2020,1,0,0
269,07/04/2003,,Brazil,1/22/2020,1,0,0
270,07/04/2003,,Canada,1/22/2020,90,9,0
271,07/04/2003,,China,1/22/2020,1268,53,0
272,07/04/2003,,"Hong Kong SAR, China",1/22/2020,883,23,0
273,07/04/2003,,"Taiwan, China",1/22/2020,21,0,0
274,07/04/2003,,France,1/22/2020,3,0,0
275,07/04/2003,,Germany,1/22/2020,5,0,0
276,07/04/2003,,Italy,1/22/2020,3,0,0
277,07/04/2003,,Malaysia,1/22/2020,1,1,0
278,07/04/2003,,Republic of Ireland,1/22/2020,1,0,0
279,07/04/2003,,Romania,1/22/2020,1,0,0
280,07/04/2003,,Singapore,1/22/2020,106,6,0
281,07/04/2003,,Spain,1/22/2020,1,0,0
282,07/04/2003,,Switzerland,1/22/2020,1,0,0
283,07/04/2003,,Thailand,1/22/2020,7,2,0
284,07/04/2003,,United Kingdom,1/22/2020,5,0,0
285,07/04/2003,,United States,1/22/2020,141,0,0
286,07/04/2003,,Viet Nam,1/22/2020,62,4,0
287,08/04/2003,,Australia,1/22/2020,1,0,0
288,08/04/2003,,Brazil,1/22/2020,1,0,0
289,08/04/2003,,Canada,1/22/2020,91,10,0
290,08/04/2003,,China,1/22/2020,1279,53,0
291,08/04/2003,,"Hong Kong SAR, China",1/22/2020,928,25,0
292,08/04/2003,,"Taiwan, China",1/22/2020,19,0,0
293,08/04/2003,,France,1/22/2020,4,0,0
294,08/04/2003,,Germany,1/22/2020,5,0,0
295,08/04/2003,,Italy,1/22/2020,3,0,0
296,08/04/2003,,Malaysia,1/22/2020,1,1,0
297,08/04/2003,,Republic of Ireland,1/22/2020,1,0,0
298,08/04/2003,,Romania,1/22/2020,1,0,0
299,08/04/2003,,Singapore,1/22/2020,113,8,0
300,08/04/2003,,Spain,1/22/2020,1,0,0
301,08/04/2003,,Switzerland,1/22/2020,1,0,0
302,08/04/2003,,Thailand,1/22/2020,7,2,0
303,08/04/2003,,United Kingdom,1/22/2020,5,0,0
304,08/04/2003,,United States,1/22/2020,148,0,0
305,08/04/2003,,Viet Nam,1/22/2020,62,4,0
306,09/04/2003,,Brazil,1/22/2020,1,0,0
307,09/04/2003,,Canada,1/22/2020,94,10,0
308,09/04/2003,,China,1/22/2020,1280,53,0
309,09/04/2003,,"Hong Kong SAR, China",1/22/2020,970,27,0
310,09/04/2003,,"Taiwan, China",1/22/2020,19,0,0
311,09/04/2003,,France,1/22/2020,4,0,0
312,09/04/2003,,Germany,1/22/2020,5,0,0
313,09/04/2003,,Italy,1/22/2020,3,0,0
314,09/04/2003,,Malaysia,1/22/2020,1,1,0
315,09/04/2003,,Republic of Ireland,1/22/2020,1,0,0
316,09/04/2003,,Romania,1/22/2020,1,0,0
317,09/04/2003,,Singapore,1/22/2020,118,9,0
318,09/04/2003,,Spain,1/22/2020,1,0,0
319,09/04/2003,,Switzerland,1/22/2020,1,0,0
320,09/04/2003,,Thailand,1/22/2020,7,2,0
321,09/04/2003,,United Kingdom,1/22/2020,5,0,0
322,09/04/2003,,United States,1/22/2020,149,0,0
323,09/04/2003,,Viet Nam,1/22/2020,62,4,0
324,10/04/2003,,Brazil,1/22/2020,2,0,0
325,10/04/2003,,Canada,1/22/2020,97,10,22
326,10/04/2003,,China,1/22/2020,1290,55,1025
327,10/04/2003,,"Hong Kong SAR, China",1/22/2020,998,30,154
328,10/04/2003,,"Taiwan, China",1/22/2020,19,0,5
329,10/04/2003,,France,1/22/2020,4,0,0
330,10/04/2003,,Germany,1/22/2020,6,0,2
331,10/04/2003,,Italy,1/22/2020,3,0,1
332,10/04/2003,,Kuwait,1/22/2020,1,0,0
333,10/04/2003,,Malaysia,1/22/2020,3,1,0
334,10/04/2003,,Republic of Ireland,1/22/2020,1,0,1
335,10/04/2003,,Romania,1/22/2020,1,0,0
336,10/04/2003,,Singapore,1/22/2020,126,9,75
337,10/04/2003,,Spain,1/22/2020,1,0,0
338,10/04/2003,,Switzerland,1/22/2020,1,0,1
339,10/04/2003,,Thailand,1/22/2020,7,2,5
340,10/04/2003,,United Kingdom,1/22/2020,5,0,3
341,10/04/2003,,United States,1/22/2020,154,0,0
342,10/04/2003,,Viet Nam,1/22/2020,62,4,43
343,11/04/2003,,Brazil,1/22/2020,2,0,0
344,11/04/2003,,Canada,1/22/2020,98,10,25
345,11/04/2003,,China,1/22/2020,1309,58,1037
346,11/04/2003,,"Hong Kong SAR, China",1/22/2020,1059,32,169
347,11/04/2003,,"Taiwan, China",1/22/2020,21,0,6
348,11/04/2003,,France,1/22/2020,5,0,0
349,11/04/2003,,Germany,1/22/2020,6,0,4
350,11/04/2003,,Italy,1/22/2020,3,0,2
351,11/04/2003,,Japan,1/22/2020,4,0,0
352,11/04/2003,,Kuwait,1/22/2020,1,0,0
353,11/04/2003,,Malaysia,1/22/2020,4,1,0
354,11/04/2003,,Republic of Ireland,1/22/2020,1,0,1
355,11/04/2003,,Romania,1/22/2020,1,0,0
356,11/04/2003,,Singapore,1/22/2020,133,9,77
357,11/04/2003,,South Africa,1/22/2020,1,0,0
358,11/04/2003,,Spain,1/22/2020,1,0,0
359,11/04/2003,,Switzerland,1/22/2020,1,0,1
360,11/04/2003,,Thailand,1/22/2020,7,2,5
361,11/04/2003,,United Kingdom,1/22/2020,5,0,3
362,11/04/2003,,United States,1/22/2020,166,0,0
363,11/04/2003,,Viet Nam,1/22/2020,62,4,43
364,12/04/2003,,Brazil,1/22/2020,2,0,0
365,12/04/2003,,Canada,1/22/2020,101,10,26
366,12/04/2003,,China,1/22/2020,1309,58,1037
367,12/04/2003,,"Hong Kong SAR, China",1/22/2020,1108,35,215
368,12/04/2003,,"Taiwan, China",1/22/2020,23,0,7
369,12/04/2003,,France,1/22/2020,5,0,1
370,12/04/2003,,Germany,1/22/2020,6,0,4
371,12/04/2003,,Italy,1/22/2020,3,0,2
372,12/04/2003,,Japan,1/22/2020,4,0,0
373,12/04/2003,,Kuwait,1/22/2020,1,0,0
374,12/04/2003,,Malaysia,1/22/2020,4,1,0
375,12/04/2003,,Republic of Ireland,1/22/2020,1,0,1
376,12/04/2003,,Romania,1/22/2020,1,0,0
377,12/04/2003,,Singapore,1/22/2020,147,9,77
378,12/04/2003,,South Africa,1/22/2020,1,0,0
379,12/04/2003,,Spain,1/22/2020,1,0,0
380,12/04/2003,,Switzerland,1/22/2020,1,0,1
381,12/04/2003,,Thailand,1/22/2020,8,2,5
382,12/04/2003,,United Kingdom,1/22/2020,6,0,3
383,12/04/2003,,United States,1/22/2020,166,0,0
384,12/04/2003,,China,1/22/2020,62,4,46
385,14/04/2003,,Brazil,1/22/2020,2,0,0
386,14/04/2003,,Canada,1/22/2020,100,13,27
387,14/04/2003,,China,1/22/2020,1418,64,1088
388,14/04/2003,,"Hong Kong SAR, China",1/22/2020,1190,47,229
389,14/04/2003,,"Taiwan, China",1/22/2020,23,0,7
390,14/04/2003,,France,1/22/2020,5,0,1
391,14/04/2003,,Germany,1/22/2020,6,0,4
392,14/04/2003,,Indonesia,1/22/2020,1,0,0
393,14/04/2003,,Italy,1/22/2020,3,0,2
394,14/04/2003,,Kuwait,1/22/2020,1,0,0
395,14/04/2003,,Malaysia,1/22/2020,4,1,0
396,14/04/2003,,Philippines,1/22/2020,1,0,1
397,14/04/2003,,Republic of Ireland,1/22/2020,1,0,1
398,14/04/2003,,Romania,1/22/2020,1,0,0
399,14/04/2003,,Singapore,1/22/2020,158,12,84
400,14/04/2003,,South Africa,1/22/2020,1,0,0
401,14/04/2003,,Spain,1/22/2020,1,0,0
402,14/04/2003,,Sweden,1/22/2020,1,0,0
403,14/04/2003,,Switzerland,1/22/2020,1,0,1
404,14/04/2003,,Thailand,1/22/2020,8,2,5
405,14/04/2003,,United Kingdom,1/22/2020,6,0,3
406,14/04/2003,,United States,1/22/2020,174,0,0
407,14/04/2003,,Viet Nam,1/22/2020,63,5,46
408,15/04/2003,,Brazil,1/22/2020,2,0,0
409,15/04/2003,,Canada,1/22/2020,100,13,27
410,15/04/2003,,China,1/22/2020,1418,64,1088
411,15/04/2003,,"Hong Kong SAR, China",1/22/2020,1232,56,243
412,15/04/2003,,"Taiwan, China",1/22/2020,23,0,7
413,15/04/2003,,France,1/22/2020,5,0,1
414,15/04/2003,,Germany,1/22/2020,6,0,4
415,15/04/2003,,Indonesia,1/22/2020,1,0,0
416,15/04/2003,,Italy,1/22/2020,3,0,2
417,15/04/2003,,Japan,1/22/2020,1,0,0
418,15/04/2003,,Kuwait,1/22/2020,1,0,0
419,15/04/2003,,Malaysia,1/22/2020,4,1,0
420,15/04/2003,,Philippines,1/22/2020,1,0,1
421,15/04/2003,,Republic of Ireland,1/22/2020,1,0,1
422,15/04/2003,,Romania,1/22/2020,1,0,1
423,15/04/2003,,Singapore,1/22/2020,162,13,85
424,15/04/2003,,South Africa,1/22/2020,1,0,0
425,15/04/2003,,Spain,1/22/2020,1,0,0
426,15/04/2003,,Sweden,1/22/2020,1,0,0
427,15/04/2003,,Switzerland,1/22/2020,1,0,1
428,15/04/2003,,Thailand,1/22/2020,8,2,5
429,15/04/2003,,United Kingdom,1/22/2020,6,0,3
430,15/04/2003,,United States,1/22/2020,193,0,0
431,15/04/2003,,Viet Nam,1/22/2020,63,5,46
432,16/04/2003,,Brazil,1/22/2020,2,0,0
433,16/04/2003,,Canada,1/22/2020,103,13,37
434,16/04/2003,,China,1/22/2020,1432,64,1094
435,16/04/2003,,"Hong Kong SAR, China",1/22/2020,1268,61,257
436,16/04/2003,,"Taiwan, China",1/22/2020,27,0,10
437,16/04/2003,,France,1/22/2020,5,0,1
438,16/04/2003,,Germany,1/22/2020,6,0,4
439,16/04/2003,,Indonesia,1/22/2020,1,0,0
440,16/04/2003,,Italy,1/22/2020,3,0,2
441,16/04/2003,,Japan,1/22/2020,1,0,0
442,16/04/2003,,Kuwait,1/22/2020,1,0,0
443,16/04/2003,,Malaysia,1/22/2020,5,1,0
444,16/04/2003,,Philippines,1/22/2020,1,0,1
445,16/04/2003,,Republic of Ireland,1/22/2020,1,0,1
446,16/04/2003,,Romania,1/22/2020,1,0,1
447,16/04/2003,,Singapore,1/22/2020,162,13,85
448,16/04/2003,,South Africa,1/22/2020,1,0,0
449,16/04/2003,,Spain,1/22/2020,1,0,0
450,16/04/2003,,Sweden,1/22/2020,1,0,0
451,16/04/2003,,Switzerland,1/22/2020,1,0,1
452,16/04/2003,,Thailand,1/22/2020,8,2,5
453,16/04/2003,,United Kingdom,1/22/2020,6,0,3
454,16/04/2003,,United States,1/22/2020,193,0,0
455,16/04/2003,,Viet Nam,1/22/2020,63,5,46
456,17/04/2003,,Australia,1/22/2020,3,0,3
457,17/04/2003,,Brazil,1/22/2020,2,0,0
458,17/04/2003,,Canada,1/22/2020,126,12,46
459,17/04/2003,,China,1/22/2020,1457,65,1107
460,17/04/2003,,"Hong Kong SAR, China",1/22/2020,1297,65,272
461,17/04/2003,,"Taiwan, China",1/22/2020,27,0,10
462,17/04/2003,,France,1/22/2020,5,0,1
463,17/04/2003,,Germany,1/22/2020,6,0,4
464,17/04/2003,,India,1/22/2020,1,0,0
465,17/04/2003,,Indonesia,1/22/2020,1,0,0
466,17/04/2003,,Italy,1/22/2020,3,0,2
467,17/04/2003,,Japan,1/22/2020,2,0,0
468,17/04/2003,,Kuwait,1/22/2020,1,0,0
469,17/04/2003,,Malaysia,1/22/2020,5,1,0
470,17/04/2003,,Mongolia,1/22/2020,3,0,3
471,17/04/2003,,Philippines,1/22/2020,1,0,1
472,17/04/2003,,Republic of Ireland,1/22/2020,1,0,1
473,17/04/2003,,Romania,1/22/2020,1,0,1
474,17/04/2003,,Singapore,1/22/2020,167,15,91
475,17/04/2003,,South Africa,1/22/2020,1,0,0
476,17/04/2003,,Spain,1/22/2020,1,0,0
477,17/04/2003,,Sweden,1/22/2020,1,0,0
478,17/04/2003,,Switzerland,1/22/2020,1,0,1
479,17/04/2003,,Thailand,1/22/2020,8,2,5
480,17/04/2003,,United Kingdom,1/22/2020,6,0,3
481,17/04/2003,,United States,1/22/2020,199,0,0
482,17/04/2003,,Viet Nam,1/22/2020,63,5,46
483,18/04/2003,,Australia,1/22/2020,3,0,3
484,18/04/2003,,Brazil,1/22/2020,2,0,0
485,18/04/2003,,Canada,1/22/2020,132,12,54
486,18/04/2003,,China,1/22/2020,1512,65,1140
487,18/04/2003,,"Hong Kong SAR, China",1/22/2020,1358,81,363
488,18/04/2003,,"Taiwan, China",1/22/2020,29,0,17
